1     0.71747    0.69659   
15    0.49095    0.87119   
2     0.48221    0.87606   
24    0.34881    0.93719   
23    0.10563    0.99441   
30    0.06738    0.99773   
29    -0.04958   0.99877   
17    -0.18265   0.98318   
4     -0.48816   0.87275   
11    -0.69137   0.72250   
31    -0.98434   0.17628   
5     -0.98968   0.14330   
27    -0.99142   0.13071   
25    -0.99909   0.04255   
28    -0.99935   0.03606   
18    -0.95878   -0.28416  
6     -0.89986   -0.43618  
16    -0.89820   -0.43959  
34    -0.87489   -0.48433  
20    -0.86651   -0.49916  
32    -0.86101   -0.50859  
33    -0.74254   -0.66980  
9     -0.55678   -0.83066  
7     -0.27882   -0.96034  
3     -0.12752   -0.99184  
22    0.02924    -0.99957  
26    0.03799    -0.99928  
13    0.16293    -0.98664  
12    0.51749    -0.85569  
10    0.82879    -0.55957  
19    0.99410    0.10850   
14    0.99119    0.13242   
21    0.91864    0.39509   
8     0.85750    0.51448   
